istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
20111020;Esterzili;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111022;Furtei;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111023;Genoni;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111024;Genuri;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111025;Gergei;Sud Sardegna [fino 2024];1;1.163;;14,02;59,32;13,06;;3,44;;89,83
20111026;Gesico;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111027;Gesturi;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111028;Giba;Sud Sardegna [fino 2024];1;1.931;2,48;23,86;17,09;17,15;4,66;50,85;;116,09
20111029;Goni;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GERREI;;;;;;;;;
20111031;Gonnosfanadiga;Sud Sardegna [fino 2024];1;6.330;13,66;15,69;36,32;11,19;6,71;17,40;24,02;125,37
20111033;Guasila;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111034;Guspini;Sud Sardegna [fino 2024];1;11.385;10,80;24,33;65,91;;29,37;7,08;2,56;140,04
20111035;Iglesias;Sud Sardegna [fino 2024];1;25.602;8,80;40,17;54,68;;31,01;15,48;24,61;174,86
20111036;Isili - Dato aggregazione COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;Sud Sardegna [fino 2024];15;19.061;16,26;6,49;79,38;12,26;;11,14;6,42;131,95
20111037;Las Plassas;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111038;Lunamatrona;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111040;Masainas;Sud Sardegna [fino 2024];1;1.253;29,62;18,52;61,21;10,38;;13,67;;133,40
20111045;Nuragus;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111046;Nurallao;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111048;Nurri;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111049;Nuxis;Sud Sardegna [fino 2024];1;1.473;18,39;29,05;67,85;13,38;7,56;29,86;;167,44
20111050;Orroli;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111051;Ortacesus;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111052;Pabillonis;Sud Sardegna [fino 2024];1;2.600;10,25;17,33;43,71;22,86;8,14;41,98;9,21;153,48
20111053;Pauli Arbarei;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111054;Perdaxius;Sud Sardegna [fino 2024];1;1.352;18,75;15,43;33,65;5,07;2,22;19,67;;94,78
20111055;Pimentel;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111056;Piscinas;Sud Sardegna [fino 2024];1;822;24,45;16,01;57,18;15,12;10,79;6,76;;130,31
20111058;Sadali;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111059;Samassi;Sud Sardegna [fino 2024];1;4.930;12,40;20,35;45,78;18,30;4,88;11,36;41,18;154,65
20111061;San Basilio;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GERREI;;;;;;;;;
20111062;San Gavino Monreale;Sud Sardegna [fino 2024];1;8.224;6,06;42,63;25,97;27,62;6,42;19,24;1,89;129,82
20111063;San Giovanni Suergiu;Sud Sardegna [fino 2024];1;5.705;13,78;9,69;82,85;15,42;15,12;5,01;;141,88
20111064;San Nicolo Gerrei - Dato aggregazione UNIONE DEI COMUNI DEL GERREI;Sud Sardegna [fino 2024];8;7.347;4,97;8,48;25,24;7,50;;49,77;5,10;101,06
20111065;San Sperate;Sud Sardegna [fino 2024];1;8.384;15,04;9,31;54,61;15,59;9,50;9,39;;113,44
20111066;San Vito;Sud Sardegna [fino 2024];1;3.504;39,05;;90,09;13,09;;0,56;;142,80
20111067;Sanluri;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111068;Santadi;Sud Sardegna [fino 2024];1;3.264;52,87;16,68;52,87;15,28;;5,51;;143,22
20111069;Sant'Andrea Frius;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GERREI;;;;;;;;;
20111071;Sant'Antioco;Sud Sardegna [fino 2024];1;10.814;11,36;11,01;51,01;20,45;32,44;17,34;7,77;151,39
20111072;Sardara;Sud Sardegna [fino 2024];1;3.926;10,73;8,93;26,15;57,27;7,74;7,64;6,06;126,77
20111073;Segariu;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111074;Selegas;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111075;Senorbi - Dato aggregazione;Sud Sardegna [fino 2024];7;9.716;14,41;;65,63;13,29;;9,64;7,10;110,06
20111077;Serramanna;Sud Sardegna [fino 2024];1;8.715;8,89;15,03;33,53;19,82;15,15;11,68;18,29;122,40
20111078;Serrenti;Sud Sardegna [fino 2024];1;4.672;12,29;25,14;52,29;9,00;5,35;20,50;;124,58
20111079;Serri;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111080;Setzu;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111081;Seui;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111082;Seulo;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111083;Siddi;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111085;Silius;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GERREI;;;;;;;;;
20111086;Siurgus Donigala;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111088;Suelli;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DELLA TREXENTA;;;;;;;;;
20111089;Teulada;Sud Sardegna [fino 2024];1;3.384;27,44;27,02;91,95;19,18;26,90;20,84;12,65;226,41
20111091;Tuili;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111092;Turri;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111094;Ussaramanna;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111096;Villacidro;Sud Sardegna [fino 2024];1;13.306;13,70;26,28;56,51;3,04;17,83;18,22;5,47;141,06
20111097;Villamar - Dato aggregazione UNIONE COMUNI MARMILLA;Sud Sardegna [fino 2024];18;23.956;18,89;;76,65;;0,82;;;96,36
20111098;Villamassargia;Sud Sardegna [fino 2024];1;3.480;13,82;16,69;69,10;15,89;14,48;;;129,97
20111099;Villanova Tulo;Sud Sardegna [fino 2024];Vedi aggregazione: COMUNITA' MONTANA DEL SARCIDANO BARBAGIA DI SEULO;;;;;;;;;
20111100;Villanovaforru;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111101;Villanovafranca;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE COMUNI MARMILLA;;;;;;;;;
20111103;Villaputzu;Sud Sardegna [fino 2024];1;4.570;37,86;15,03;74,90;5,27;60,99;5,39;;199,44
20111104;Villasalto;Sud Sardegna [fino 2024];Vedi aggregazione: UNIONE DEI COMUNI DEL GERREI;;;;;;;;;
20111105;Villasimius;Sud Sardegna [fino 2024];1;3.690;32,72;62,66;272,36;30,97;75,73;41,27;27,15;542,86
20111107;Villaspeciosa;Sud Sardegna [fino 2024];1;2.577;5,15;15,83;48,95;12,27;17,02;12,41;11,99;123,62
16073002;Carosino;Taranto;1;6.719;11,70;12,28;43,52;25,57;6,82;25,97;21,29;147,16
16073004;Crispiano;Taranto;1;13.193;14,61;31,31;60,35;8,08;19,41;17,40;0,24;151,39
16073005;Faggiano;Taranto;1;3.440;5,86;11,57;47,21;25,70;7,05;44,79;3,28;145,46
16073007;Ginosa;Taranto;1;21.682;19,68;30,02;36,49;21,35;21,76;17,64;8,21;155,14
16073008;Grottaglie;Taranto;1;30.956;6,38;33,82;47,00;3,98;19,28;12,21;17,24;139,91
16073009;Laterza;Taranto;1;14.921;4,36;14,35;29,96;11,20;11,03;50,86;23,30;148,27
16073011;Lizzano;Taranto;1;9.698;22,53;30,66;45,24;28,11;24,91;30,68;17,93;223,01
16073013;Martina Franca;Taranto;1;47.413;26,74;0,28;57,38;38,70;22,60;15,84;14,49;176,12
16073015;Massafra;Taranto;1;31.932;1,67;23,50;65,95;26,30;0,92;15,01;9,35;142,95
16073016;Monteiasi;Taranto;1;5.429;12,54;21,97;35,17;17,94;13,61;20,88;7,90;130,63
16073017;Montemesola;Taranto;1;3.639;;10,89;;25,88;;12,47;5,72;54,96
16073021;Palagiano;Taranto;1;15.861;18,63;38,75;40,43;27,44;24,14;7,76;2,33;169,07
16073025;San Marzano di San Giuseppe;Taranto;1;8.949;16,35;31,20;17,21;;8,80;8,93;14,19;96,69
16073026;Sava;Taranto;1;15.357;6,82;15,53;45,27;35,92;16,34;19,42;34,77;174,07
16073029;Statte;Taranto;1;13.279;23,79;34,93;39,43;6,67;38,82;19,17;14,94;177,75
13067001;Alba Adriatica;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067002;Ancarano;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067004;Atri;Teramo;1;10.135;19,55;35,49;34,82;;20,00;84,51;1,52;217,55
13067005;Basciano;Teramo;1;2.380;4,10;37,74;30,00;;;46,60;;118,45
13067006;Bellante;Teramo;1;6.758;13,45;12,01;42,43;25,06;9,28;12,61;12,67;127,51
13067008;Campli;Teramo;1;6.731;13,44;16,20;66,79;19,04;13,97;9,51;4,41;143,36
13067011;Castellalto;Teramo;1;7.473;14,03;22,34;54,12;20,04;6,97;29,39;7,75;154,64
13067012;Castelli;Teramo;1;1.005;19,46;29,20;79,64;;;4,26;;132,56
13067017;Civitella del Tronto;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067018;Colledara;Teramo;1;2.137;9,59;20,63;57,53;11,91;;30,02;;129,67
13067019;Colonnella;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067020;Controguerra;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067021;Corropoli;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067023;Crognaleto;Teramo;1;1.152;25,12;13,27;150,74;15,13;;;10,47;214,73
13067024;Fano Adriano;Teramo;1;265;34,92;30,52;146,31;11,77;;89,62;;313,14
13067025;Giulianova;Teramo;1;23.278;23,39;22,50;78,19;35,45;35,00;24,66;22,02;241,22
13067047;Martinsicuro;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067029;Morro d'Oro;Teramo;1;3.589;8,43;19,30;36,53;18,86;10,93;17,05;;111,10
13067030;Mosciano Sant'Angelo;Teramo;1;9.122;17,88;;67,02;;19,97;29,19;33,25;183,53
13067031;Nereto;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067032;Notaresco;Teramo;1;6.371;12,87;15,10;68,71;7,07;11,93;40,43;12,34;168,45
13067034;Pietracamela;Teramo;1;225;484,61;28,94;;22,59;101,03;4,57;;641,74
13067035;Pineto;Teramo;1;14.798;49,29;17,33;;33,42;104,91;29,03;27,07;261,06
13067037;Roseto degli Abruzzi;Teramo;1;25.669;15,36;21,76;62,59;27,70;12,93;36,32;28,01;204,67
13067038;Sant'Egidio alla Vibrata;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067039;Sant'Omero - Dato aggregazione UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;Teramo;12;79.182;18,85;33,49;38,09;36,41;17,06;29,96;35,88;210,56
13067040;Silvi;Teramo;1;15.393;21,87;58,61;34,04;37,44;31,65;23,75;47,85;258,71
13067041;Teramo;Teramo;1;53.481;16,44;19,93;82,95;17,86;14,63;31,25;21,55;204,61
13067042;Torano Nuovo;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
13067043;Torricella Sicura;Teramo;1;2.518;15,73;13,91;56,69;15,85;;4,61;3,86;110,65
13067044;Tortoreto;Teramo;Vedi aggregazione: UNIONE DI COMUNI CITTA TERRITORIO VAL VIBRATA;;;;;;;;;
10055001;Acquasparta;Terni;1;4.497;14,61;32,33;62,57;16,86;27,03;28,01;11,83;193,22
10055002;Allerona;Terni;1;1.701;42,83;15,30;80,68;3,37;47,51;27,16;14,95;231,80
10055003;Alviano;Terni;1;1.414;2,34;19,21;179,94;;;;;201,49
10055005;Arrone;Terni;1;2.613;10,90;6,13;82,15;9,30;18,31;29,58;23,51;179,88
10055006;Attigliano;Terni;1;1.984;86,60;18,90;;13,37;36,79;;;155,66
10055033;Avigliano Umbro;Terni;1;2.413;16,75;20,27;61,22;7,87;;42,99;7,99;159,07
10055007;Baschi;Terni;1;2.662;25,79;22,76;88,23;14,23;24,88;27,64;16,08;219,61
10055008;Calvi dell'Umbria;Terni;1;1.707;13,95;22,40;73,52;11,49;26,09;30,42;19,16;197,04
10055009;Castel Giorgio;Terni;1;2.076;18,68;28,15;103,88;21,68;20,63;50,25;20,14;263,41
10055010;Castel Viscardo;Terni;1;2.757;39,22;13,55;98,12;2,78;19,30;35,96;14,27;223,20
10055011;Fabro;Terni;1;2.652;26,87;26,50;85,20;10,74;17,31;4,19;6,65;177,46
10055013;Ficulle;Terni;1;1.587;45,51;0,06;77,77;36,74;45,25;9,19;6,56;221,08
10055014;Giove;Terni;1;1.877;35,32;27,41;89,96;4,70;42,07;21,31;13,66;240,82
10055016;Lugnano in Teverina;Terni;1;1.432;24,32;26,11;114,99;16,47;21,57;27,51;46,71;277,68
10055018;Montecchio;Terni;1;1.597;22,23;23,28;102,99;16,47;29,06;36,87;28,19;259,11
10055019;Montefranco;Terni;1;1.275;12,06;22,62;65,65;14,90;34,77;68,70;22,82;241,52
10055020;Montegabbione;Terni;1;1.140;20,88;27,04;89,45;18,94;16,69;32,12;21,17;226,29
10055021;Monteleone d'Orvieto;Terni;1;1.386;166,70;30,49;;15,82;;0,55;;213,56
10055022;Narni;Terni;1;18.523;12,25;29,44;69,35;10,29;16,54;36,98;19,04;193,88
10055023;Orvieto;Terni;1;20.121;18,84;23,80;69,90;4,49;30,14;37,72;7,31;192,20
10055024;Otricoli;Terni;1;1.746;15,32;27,04;83,65;9,45;26,52;33,84;19,98;215,80
10055025;Parrano;Terni;1;494;30,94;30,40;136,95;17,79;17,74;84,45;17,05;335,31
10055026;Penna in Teverina;Terni;1;1.049;19,07;23,42;89,70;19,46;14,59;22,39;10,45;205,75
10055028;Porano;Terni;1;1.917;14,72;17,29;100,08;21,16;17,48;30,04;17,02;217,80
10055030;San Venanzo;Terni;1;2.192;14,04;22,90;63,98;13,83;20,78;38,36;24,25;198,14
10055032;Terni;Terni;1;109.255;12,15;30,83;70,20;11,72;19,72;38,47;25,01;210,11
01001001;Aglie';Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001004;Albiano d'Ivrea;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001006;Almese;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001007;Alpette - Dato aggregazione CONSORZIO CANAVESANO AMBIENTE CCA;Torino;47;76.478;26,23;28,97;64,63;6,41;7,18;12,23;4,70;150,35
01001008;Alpignano;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001009;Andezeno;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001010;Andrate;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001012;Arignano;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001013;Avigliana;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001014;Azeglio;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001015;Bairo;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001017;Baldissero Canavese;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001018;Baldissero Torinese;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001020;Banchette;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001022;Bardonecchia;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001023;Barone Canavese;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001024;Beinasco;Torino;Vedi aggregazione: CONSORZIO VALORIZZAZIONE RIFIUTI 14;;;;;;;;;
01001027;Bollengo;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001028;Borgaro Torinese;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001029;Borgiallo;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001030;Borgofranco d'Ivrea;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001031;Borgomasino;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001032;Borgone Susa;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001033;Bosconero;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001034;Brandizzo;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001036;Brosso;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001037;Brozolo;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001038;Bruino;Torino;Vedi aggregazione: CONSORZIO VALORIZZAZIONE RIFIUTI 14;;;;;;;;;
01001039;Brusasco;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001040;Bruzolo;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001042;Burolo;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001043;Busano;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001044;Bussoleno;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001045;Buttigliera Alta;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001047;Caluso;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001048;Cambiano;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001050;Candia Canavese;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001051;Candiolo;Torino;Vedi aggregazione: CONSORZIO VALORIZZAZIONE RIFIUTI 14;;;;;;;;;
01001052;Canischio;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001055;Caprie;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001056;Caravino;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001057;Carema;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001058;Carignano - Dato aggregazione CONSORZIO VALORIZZAZIONE RIFIUTI 14;Torino;19;255.418;11,29;19,50;51,76;12,66;14,41;28,90;42,10;181,58
01001059;Carmagnola;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001060;Casalborgone;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001061;Cascinette d'Ivrea;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001062;Caselette;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001063;Caselle Torinese;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001064;Castagneto Po;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001065;Castagnole Piemonte;Torino;Vedi aggregazione: CONSORZIO VALORIZZAZIONE RIFIUTI 14;;;;;;;;;
01001066;Castellamonte;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001067;Castelnuovo Nigra;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001068;Castiglione Torinese;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001069;Cavagnolo;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001073;Ceresole Reale;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001074;Cesana Torinese;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001076;Chianocco;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001077;Chiaverano;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001078;Chieri - Dato aggregazione CONSORZIO CHIERESE PER I SERVIZI;Torino;19;122.311;6,36;;41,27;22,46;13,76;36,21;20,07;140,14
01001079;Chiesanuova;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001080;Chiomonte;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001081;Chiusa di San Michele;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001082;Chivasso;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001083;Ciconio;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001084;Cintano;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001085;Cinzano;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001087;Claviere;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001089;Coazze;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001090;Collegno;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001091;Colleretto Castelnuovo;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001092;Colleretto Giacosa;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001093;Condove;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001095;Cossano Canavese;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001096;Cuceglio;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001098;Cuorgne;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001099;Druento;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001100;Exilles;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001101;Favria;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001102;Feletto;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001105;Fiorano Canavese;Torino;Vedi aggregazione: SOCIETA' CANAVESANA SERVIZI SPA;;;;;;;;;
01001106;Foglizzo;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001107;Forno Canavese;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001108;Frassinetto;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001112;Gassino Torinese;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
01001114;Giaglione;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001115;Giaveno;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001117;Gravere;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001120;Grugliasco;Torino;Vedi aggregazione: CONSORZIO AMBIENTE DORA SANGONE;;;;;;;;;
01001121;Ingria;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001123;Isolabella;Torino;Vedi aggregazione: CONSORZIO CHIERESE PER I SERVIZI;;;;;;;;;
01001124;Issiglio;Torino;Vedi aggregazione: CONSORZIO CANAVESANO AMBIENTE CCA;;;;;;;;;
01001125;Ivrea - Dato aggregazione SOCIETA' CANAVESANA SERVIZI SPA;Torino;57;105.696;22,03;20,77;46,08;9,02;9,66;37,02;19,92;164,49
01001127;La Loggia;Torino;Vedi aggregazione: CONSORZIO VALORIZZAZIONE RIFIUTI 14;;;;;;;;;
01001129;Lauriano;Torino;Vedi aggregazione: CONSORZIO DI BACINO 16;;;;;;;;;
