istat_comune;comune;provincia;numero_comuni;popolazione;crt;cts;crd;ctr;csl;cc;ck;ctot
15061026;Castel Morrone;Caserta;1;3.579;42,95;23,39;27,16;29,26;27,51;7,38;1,46;162,31
15061027;Castel Volturno;Caserta;1;29.466;37,46;120,22;118,03;33,21;33,08;15,73;27,47;385,20
15061028;Cervino;Caserta;1;4.717;58,50;14,05;35,10;41,26;23,37;2,46;22,30;199,48
15061029;Cesa;Caserta;1;9.643;88,61;33,13;54,60;30,01;9,36;12,27;6,33;235,66
15061031;Conca della Campania;Caserta;1;1.149;27,47;12,29;64,09;24,18;;9,36;44,03;181,41
15061032;Curti;Caserta;1;6.623;19,67;52,11;62,01;32,68;17,37;11,89;2,25;197,99
15061033;Dragoni;Caserta;1;1.924;15,96;28,92;60,21;27,86;16,63;17,23;27,17;194,50
15061101;Falciano del Massico;Caserta;1;3.378;52,60;33,84;79,29;31,92;11,83;21,56;18,66;249,69
15061036;Francolise;Caserta;1;4.619;12,09;34,81;32,87;32,14;10,04;16,06;1,72;139,73
15061037;Frignano;Caserta;1;8.956;;61,78;;18,20;;15,54;1,58;97,42
15061038;Gallo Matese;Caserta;1;455;17,07;41,70;16,76;25,49;59,86;48,45;;209,33
15061039;Galluccio;Caserta;1;2.026;16,47;17,89;64,01;21,13;14,20;24,14;13,42;171,26
15061041;Gioia Sannitica;Caserta;1;3.252;27,71;24,86;27,71;7,05;2,04;28,31;18,45;136,42
15061042;Grazzanise;Caserta;1;6.731;33,83;54,44;67,67;26,98;29,23;3,17;0,63;215,95
15061043;Gricignano di Aversa;Caserta;1;12.888;21,83;67,31;56,50;20,89;10,06;18,66;33,28;230,38
15061044;Letino;Caserta;1;628;39,13;13,11;24,09;11,89;18,88;35,73;1,17;144,00
15061045;Liberi;Caserta;1;1.072;10,64;28,10;40,21;8,83;8,28;11,07;21,11;128,23
15061046;Lusciano;Caserta;1;16.203;31,87;27,20;50,08;21,25;9,11;6,10;;145,61
15061047;Macerata Campania;Caserta;1;10.026;15,53;40,88;28,85;27,27;21,52;10,28;10,73;155,06
15061048;Maddaloni;Caserta;1;36.756;32,89;71,81;52,79;13,01;26,65;14,77;13,03;224,96
15061049;Marcianise;Caserta;1;38.285;8,65;40,15;53,53;38,11;14,32;37,35;12,19;204,30
15061050;Marzano Appio;Caserta;1;1.958;34,73;36,03;65,60;12,93;15,58;376,73;;541,59
15061052;Mondragone;Caserta;1;28.820;24,04;55,32;59,22;33,11;14,43;1,24;32,80;220,16
15061054;Parete;Caserta;1;12.708;20,09;22,06;52,91;42,24;6,82;6,66;12,86;163,65
15061055;Pastorano;Caserta;1;2.879;45,15;46,98;106,39;41,05;6,34;29,37;46,93;322,21
15061056;Piana di Monte Verna;Caserta;1;2.047;12,54;33,28;62,72;29,84;13,18;27,24;7,03;190,29
15061057;Piedimonte Matese;Caserta;1;10.060;81,73;26,91;49,04;22,88;32,66;1,61;9,67;224,50
15061058;Pietramelara;Caserta;1;4.433;12,38;27,07;49,52;29,81;6,88;17,15;4,92;147,73
15061059;Pietravairano;Caserta;1;2.800;41,86;30,54;21,44;9,41;13,02;10,04;52,01;178,33
15061060;Pignataro Maggiore;Caserta;1;5.727;33,84;34,52;91,61;49,58;13,23;35,39;12,11;270,27
15061062;Portico di Caserta;Caserta;1;7.697;33,67;47,91;14,66;16,40;14,66;10,39;;137,70
15061063;Prata Sannita;Caserta;1;1.352;21,88;10,12;107,12;6,40;22,77;29,55;1,89;199,73
15061064;Pratella;Caserta;1;1.384;22,96;56,70;31,59;9,77;2,90;4,92;0,43;130,00
15061068;Riardo;Caserta;1;2.223;12,44;37,62;62,19;20,70;8,29;14,35;3,85;159,44
15061070;Roccamonfina;Caserta;1;3.150;85,05;30,11;40,55;28,29;9,19;23,84;69,18;286,21
15061071;Roccaromana;Caserta;1;821;63,72;35,50;13,85;1,47;39,55;11,00;56,39;229,40
15061073;Ruviano;Caserta;1;1.691;25,46;23,17;35,05;21,27;16,71;7,28;;128,94
15061075;San Felice a Cancello;Caserta;1;16.846;25,94;21,60;72,93;1,50;7,51;21,63;39,79;190,91
15061077;San Marcellino;Caserta;1;14.858;20,62;42,86;40,06;27,96;7,82;23,78;32,63;195,74
15061104;San Marco Evangelista;Caserta;1;6.458;21,11;32,38;88,36;42,00;13,84;21,32;24,58;244,60
15061078;San Nicola la Strada;Caserta;1;22.097;14,16;44,59;70,95;13,57;15,02;4,79;18,92;182,00
15061080;San Potito Sannitico;Caserta;1;1.953;;;48,90;41,26;;;;90,16
15061081;San Prisco;Caserta;1;12.156;32,33;37,23;32,33;21,35;16,17;5,51;;144,92
15061085;San Tammaro;Caserta;1;5.782;20,68;41,09;49,64;24,37;12,41;11,56;5,82;165,57
15061082;Santa Maria a Vico;Caserta;1;14.312;29,69;9,82;21,60;37,21;21,32;9,58;2,65;134,16
15061083;Santa Maria Capua Vetere;Caserta;1;32.083;26,90;44,08;84,77;26,36;23,75;8,09;11,14;235,38
15061084;Santa Maria la Fossa;Caserta;1;2.551;23,41;;57,46;32,91;14,10;29,05;14,96;171,90
15061086;Sant'Angelo d'Alife;Caserta;1;2.065;12,15;16,97;40,90;6,36;9,36;13,08;45,66;144,48
15061087;Sant'Arpino;Caserta;1;15.113;19,83;35,22;33,04;25,55;13,22;0,94;5,32;133,12
15061088;Sessa Aurunca;Caserta;1;20.189;55,75;48,69;81,39;29,13;15,70;20,09;111,04;361,79
15061090;Succivo;Caserta;1;8.798;14,76;35,00;53,44;34,55;18,17;5,15;5,89;166,95
15061091;Teano;Caserta;1;11.144;70,81;35,99;10,73;;;;;117,53
15061092;Teverola;Caserta;1;14.957;7,51;35,31;37,53;9,60;7,95;3,00;1,51;102,86
15061093;Tora e Piccilli;Caserta;1;745;113,22;;;;;;;113,22
15061094;Trentola-Ducenta;Caserta;1;20.512;13,54;23,71;25,89;37,64;5,06;12,34;0,62;121,23
15061095;Vairano Patenora;Caserta;1;6.318;62,25;17,35;;19,26;0,68;11,51;30,40;141,45
15061097;Valle di Maddaloni;Caserta;1;2.630;14,48;32,86;64,94;26,65;24,81;10,47;1,80;176,01
15061098;Villa di Briano;Caserta;1;7.385;13,74;50,98;56,33;24,39;12,85;12,08;15,05;185,41
19087001;Aci Bonaccorsi;Catania;1;3.559;10,21;16,55;87,58;26,72;28,20;67,22;10,25;246,73
19087002;Aci Castello;Catania;1;17.782;8,70;12,01;68,86;17,45;41,91;34,98;41,74;225,65
19087005;Aci Sant'Antonio;Catania;1;18.095;9,27;21,88;45,78;25,71;6,52;17,44;2,43;166,57
19087004;Acireale;Catania;1;50.590;69,08;22,77;41,45;19,69;27,59;8,76;68,60;319,79
19087006;Adrano;Catania;1;33.720;17,84;21,03;61,33;24,17;11,10;10,62;;146,09
19087007;Belpasso;Catania;1;28.133;11,12;22,78;51,61;28,76;20,91;12,65;14,75;162,57
19087008;Biancavilla;Catania;1;22.929;6,08;14,78;52,84;25,65;29,70;16,16;6,47;163,58
19087009;Bronte;Catania;1;18.198;17,26;14,03;67,66;22,66;35,69;6,81;13,12;188,72
19087011;Caltagirone;Catania;1;35.628;10,00;20,97;61,91;18,75;22,72;20,22;9,40;163,97
19087012;Camporotondo Etneo;Catania;1;5.176;13,01;14,53;54,26;20,48;12,16;11,69;6,35;160,67
19087013;Castel di Iudica;Catania;1;4.259;13,05;13,75;39,15;8,20;11,46;14,41;1,00;101,03
19087014;Castiglione di Sicilia;Catania;1;2.886;;32,90;;35,47;;206,23;;274,59
19087015;Catania;Catania;1;298.209;22,92;70,78;77,53;3,29;21,87;38,82;22,28;324,57
19087016;Fiumefreddo di Sicilia;Catania;1;9.032;45,63;26,19;35,69;14,31;11,09;9,12;12,61;207,24
19087018;Grammichele;Catania;1;12.405;14,15;12,59;48,51;15,72;14,90;21,60;7,70;135,18
19087019;Gravina di Catania;Catania;1;25.292;7,16;16,60;64,11;20,14;17,27;30,98;5,57;161,83
19087020;Licodia Eubea;Catania;1;2.735;12,20;9,82;57,30;13,65;9,91;15,55;7,89;126,32
19087021;Linguaglossa;Catania;1;4.963;33,57;37,12;33,57;;33,57;14,32;33,43;249,24
19087022;Maletto;Catania;1;3.557;25,76;17,92;50,75;33,36;14,29;8,51;1,87;224,16
19087023;Mascali;Catania;1;14.397;;39,66;;28,60;;15,27;6,60;90,14
19087024;Mascalucia;Catania;1;32.105;15,67;36,67;77,18;39,73;14,75;2,13;5,79;191,92
19087056;Mazzarrone;Catania;1;3.987;10,30;10,50;44,92;13,69;7,88;29,93;6,27;123,50
19087025;Militello in Val di Catania;Catania;1;6.729;10,26;16,09;57,39;11,48;21,37;14,56;8,84;140,00
19087027;Mineo;Catania;1;4.389;15,12;15,64;73,29;8,01;27,92;29,57;1,83;171,39
19087028;Mirabella Imbaccari;Catania;1;4.214;14,28;18,10;55,53;13,51;17,64;20,21;8,68;147,95
19087029;Misterbianco;Catania;1;48.793;14,40;19,86;47,71;13,52;24,16;26,87;;231,64
19087030;Motta Sant'Anastasia;Catania;1;12.060;9,78;18,23;51,14;18,93;7,78;37,35;7,44;161,81
19087032;Palagonia;Catania;1;15.650;9,85;15,25;53,13;10,91;15,91;18,64;15,67;139,37
19087033;Paterno;Catania;1;44.970;8,29;23,65;62,33;23,04;10,94;41,56;12,76;182,57
19087034;Pedara;Catania;1;15.166;13,83;36,86;64,45;;15,67;9,54;0,52;148,51
19087035;Piedimonte Etneo;Catania;1;3.900;43,95;35,05;42,04;39,89;50,72;11,56;3,51;229,28
19087036;Raddusa;Catania;1;2.787;27,24;13,77;34,51;8,12;15,05;21,57;1,13;121,40
19087037;Ramacca;Catania;1;10.187;6,57;16,79;35,71;11,31;6,57;8,24;4,85;90,03
19087038;Randazzo;Catania;1;10.156;23,88;21,53;47,76;19,61;11,94;43,70;13,66;190,93
19087039;Riposto;Catania;1;13.991;26,00;113,09;52,03;23,10;24,64;29,69;5,10;273,64
19087040;San Cono;Catania;1;2.451;10,92;10,08;61,98;10,86;21,83;13,95;9,41;139,02
19087041;San Giovanni la Punta;Catania;1;23.995;19,97;72,04;40,73;30,95;13,17;17,64;33,47;227,98
19087042;San Gregorio di Catania;Catania;1;11.501;5,68;34,87;54,72;27,09;16,35;32,22;10,53;187,25
19087043;San Michele di Ganzaria;Catania;1;2.844;11,69;11,01;74,06;18,39;16,57;20,70;10,07;162,49
19087044;San Pietro Clarenza;Catania;1;8.339;12,72;13,72;63,64;23,93;7,30;13,99;2,94;150,47
19087047;Santa Maria di Licodia;Catania;1;7.530;10,06;18,71;50,30;24,60;22,74;13,96;4,93;145,57
19087048;Santa Venerina;Catania;1;8.426;35,09;40,02;55,07;24,60;7,04;27,31;25,09;214,22
19087045;Sant'Agata li Battiati;Catania;1;9.271;24,71;36,49;54,22;34,59;15,93;52,18;7,35;263,09
19087046;Sant'Alfio;Catania;1;1.514;13,21;45,93;66,05;1,45;29,87;17,66;1,56;175,72
19087049;Scordia;Catania;1;16.023;9,07;14,18;51,48;10,74;18,14;12,73;7,81;124,15
19087050;Trecastagni;Catania;1;11.324;12,84;22,68;59,74;24,19;17,08;12,07;18,23;190,23
19087051;Tremestieri Etneo;Catania;1;19.371;13,03;22,92;67,94;21,97;12,95;9,88;;173,20
19087053;Viagrande;Catania;1;8.935;9,64;30,74;64,74;16,38;14,07;24,83;14,41;195,28
19087054;Vizzini;Catania;1;5.649;11,57;18,55;57,84;10,76;20,70;22,28;1,40;143,11
18079004;Amato;Catanzaro;1;787;53,67;11,53;2,19;;13,10;41,05;;121,54
18079008;Badolato;Catanzaro;1;2.833;13,39;;66,96;11,65;5,11;44,58;;141,68
18079009;Belcastro;Catanzaro;1;1.231;34,24;27,62;48,45;13,61;9,91;10,56;;144,38
18079017;Caraffa di Catanzaro;Catanzaro;1;1.702;88,31;61,69;4,76;;;1,00;6,98;162,74
18079018;Cardinale;Catanzaro;1;1.804;7,79;47,62;9,26;;;1,39;;66,05
18079020;Carlopoli;Catanzaro;1;1.358;51,13;50,35;13,06;;9,57;26,23;;150,34
18079023;Catanzaro;Catanzaro;1;84.115;25,40;42,42;47,06;9,07;30,69;23,18;3,49;187,82
18079025;Centrache;Catanzaro;1;351;46,79;30,02;27,36;4,35;27,96;9,48;1,70;147,66
18079027;Cerva;Catanzaro;1;1.047;8,38;33,30;17,76;0,86;1,44;10,70;10,27;82,72
18079029;Chiaravalle Centrale;Catanzaro;1;5.088;11,52;24,81;13,73;;5,88;36,54;;92,48
18079030;Cicala;Catanzaro;1;854;52,80;50,51;31,68;11,02;;10,89;9,15;166,04
18079033;Conflenti;Catanzaro;1;1.322;27,16;35,93;35,40;;;19,79;;118,29
18079034;Cortale;Catanzaro;1;1.829;6,44;36,07;39,55;5,42;21,29;18,55;0,71;128,03
18079036;Cropani;Catanzaro;1;4.728;14,65;62,88;41,43;17,40;2,06;4,38;0,82;143,62
18079043;Decollatura;Catanzaro;1;2.832;21,11;52,83;53,23;10,28;;155,99;4,86;298,31
18079047;Falerna;Catanzaro;1;3.877;51,36;24,35;26,38;55,03;5,33;17,90;14,09;194,43
18079048;Feroleto Antico;Catanzaro;1;1.957;12,97;29,18;59,12;;2,40;2,95;;106,63
18079052;Fossato Serralta;Catanzaro;1;550;21,47;39,14;40,00;;;11,59;0,73;112,92
18079056;Gasperina;Catanzaro;1;1.861;9,73;25,20;70,90;2,69;17,14;3,07;1,59;130,32
18079058;Gimigliano;Catanzaro;1;2.951;40,38;;39,83;;23,73;13,12;;117,05
18079060;Gizzeria;Catanzaro;1;5.254;8,81;59,52;8,81;4,20;25,17;54,83;;161,33
18079061;Guardavalle;Catanzaro;1;4.112;;;64,33;66,34;17,02;;;147,69
18079063;Isca sullo Ionio;Catanzaro;1;1.471;12,55;54,33;60,72;11,21;5,20;35,53;;179,54
18079160;Lamezia Terme;Catanzaro;1;67.211;25,81;32,81;64,62;17,44;18,22;6,01;6,62;171,51
18079068;Magisano;Catanzaro;1;1.075;33,34;17,08;51,43;8,19;14,47;16,49;2,67;143,67
18079074;Martirano Lombardo;Catanzaro;1;948;22,86;12,13;31,54;;3,19;20,57;;90,29
18079077;Miglierina;Catanzaro;1;705;44,26;15,07;49,04;8,41;18,77;37,22;1,07;175,25
18079080;Montauro;Catanzaro;1;1.821;31,08;65,90;23,55;73,73;22,20;48,04;;264,49
18079081;Montepaone;Catanzaro;1;5.732;17,47;55,83;60,12;5,90;7,14;32,11;;178,58
18079088;Olivadi;Catanzaro;1;487;20,53;60,57;14,37;10,88;;16,43;;122,79
18079092;Pentone;Catanzaro;1;1.841;28,75;12,17;40,72;15,03;5,14;13,06;2,13;116,99
18079095;Petrona;Catanzaro;1;2.347;13,14;37,47;63,02;4,63;4,39;26,36;8,08;157,09
18079096;Pianopoli;Catanzaro;1;2.549;4,84;13,22;25,16;13,40;;4,73;6,82;68,17
18079108;San Floro;Catanzaro;1;693;37,81;39,36;55,58;9,64;9,32;;;151,71
18079114;San Pietro a Maida;Catanzaro;1;3.804;6,43;39,60;40,57;10,27;7,74;17,88;0,70;123,21
18079115;San Pietro Apostolo;Catanzaro;1;1.500;11,13;34,90;20,65;0,27;10,44;46,38;;123,77
18079116;San Sostene;Catanzaro;1;1.427;14,65;;73,23;71,67;5,86;46,67;;212,08
18079122;San Vito sullo Ionio;Catanzaro;1;1.572;27,09;56,45;8,56;;;32,51;;124,61
18079118;Sant'Andrea Apostolo dello Ionio;Catanzaro;1;1.667;17,62;45,13;87,70;14,66;8,88;53,99;;227,97
18079129;Serrastretta;Catanzaro;1;2.907;22,65;13,97;26,75;13,68;3,36;9,99;2,54;118,30
18079131;Settingiano;Catanzaro;1;3.267;57,63;16,52;19,27;19,94;25,56;23,02;;161,93
18079134;Sorbo San Basile;Catanzaro;1;738;37,32;40,15;44,10;16,99;5,97;26,28;3,10;173,92
18079139;Soveria Simeri;Catanzaro;1;1.443;13,77;;47,02;15,64;7,65;15,21;;99,29
18079146;Taverna;Catanzaro;1;2.509;18,10;33,40;71,59;15,39;14,30;36,75;7,25;196,77
18079147;Tiriolo;Catanzaro;1;3.539;15,89;25,94;40,31;;7,07;33,60;;122,82
18079148;Torre di Ruggiero;Catanzaro;1;947;77,01;3,59;;;63,01;2,11;;145,72
13069002;Archi;Chieti;1;1.942;7,95;10,60;71,54;19,92;9,18;21,15;6,10;146,44
13069003;Ari;Chieti;1;1.062;5,95;11,39;52,39;8,91;2,12;52,06;16,80;149,63
13069004;Arielli;Chieti;1;1.053;6,61;13,94;59,54;24,21;7,15;8,88;3,91;124,24
13069005;Atessa;Chieti;1;10.336;5,58;14,71;64,13;45,39;13,42;14,27;32,77;190,27
13069006;Bomba;Chieti;1;709;5,25;9,16;60,38;16,60;11,05;67,39;48,24;218,06
13069007;Borrello;Chieti;1;355;6,97;11,98;62,75;20,45;28,54;17,22;10,91;158,81
13069008;Bucchianico;Chieti;1;4.919;6,68;9,74;46,53;14,39;10,99;30,56;30,77;149,66
13069010;Canosa Sannita;Chieti;1;1.241;5,26;9,59;46,20;20,44;16,10;27,10;15,46;140,16
13069013;Casacanditella;Chieti;1;1.177;7,65;10,12;;15,27;6,32;51,26;11,96;151,34
13069015;Casalbordino;Chieti;1;5.727;15,88;18,83;83,35;34,71;3,87;26,51;40,42;223,57
13069016;Casalincontrada;Chieti;1;2.978;5,94;9,99;42,47;15,81;2,46;28,62;17,06;122,35
13069017;Casoli;Chieti;1;5.111;4,64;13,06;40,93;24,44;7,55;26,81;37,55;154,98
13069018;Castel Frentano;Chieti;1;4.264;9,11;7,05;36,44;14,10;8,04;9,66;14,48;99,58
13069020;Castiglione Messer Marino;Chieti;1;1.476;7,84;8,93;66,13;19,27;12,16;12,43;7,64;134,39
13069021;Celenza sul Trigno;Chieti;1;782;17,67;8,36;68,80;;28,61;23,39;6,87;156,54
13069022;Chieti;Chieti;1;48.585;9,44;;71,35;21,90;50,25;9,85;25,62;188,41
13069023;Civitaluparella;Chieti;1;283;10,80;7,74;88,40;20,32;13,47;24,28;4,13;169,14
13069028;Cupello;Chieti;1;4.789;12,99;18,18;67,22;14,78;15,47;10,67;2,57;141,89
13069104;Fallo;Chieti;1;116;15,20;14,00;136,81;33,75;0,04;46,03;17,75;281,34
13069030;Fara Filiorum Petri;Chieti;1;1.973;5,38;13,44;38,46;16,21;7,15;24,91;27,08;132,63
13069032;Filetto;Chieti;1;833;7,20;6,23;64,78;21,12;0,03;35,41;24,56;159,33
13069033;Fossacesia;Chieti;1;6.246;8,18;16,02;42,94;35,53;4,11;8,96;4,08;119,84
13069034;Fraine;Chieti;1;255;20,66;29,41;108,47;;8,38;6,86;4,06;177,84
13069035;Francavilla al Mare;Chieti;1;25.492;18,92;28,10;75,28;29,36;31,57;43,69;6,43;233,35
13069036;Fresagrandinaria;Chieti;1;912;5,30;11,00;47,69;13,13;3,46;15,11;33,08;128,77
13069037;Frisa;Chieti;1;1.626;7,93;8,68;68,91;24,98;8,48;17,07;5,17;141,23
13069040;Gessopalena;Chieti;1;1.173;9,16;8,50;82,45;25,83;7,73;21,42;17,01;172,09
13069041;Gissi;Chieti;1;2.468;11,19;37,28;63,85;0,54;27,02;9,02;6,41;155,29
13069042;Giuliano Teatino;Chieti;1;1.119;8,13;9,57;64,61;6,58;14,46;11,84;8,39;123,57
13069046;Lanciano;Chieti;1;33.921;10,70;15,65;56,18;29,23;14,46;12,06;28,81;167,09
13069048;Lettopalena;Chieti;1;315;9,92;7,81;89,28;11,85;0,03;8,01;8,97;135,88
13069050;Miglianico;Chieti;1;4.618;5,20;11,66;43,82;23,84;5,41;25,21;26,51;141,64
13069057;Orsogna;Chieti;1;3.652;5,32;6,98;47,91;20,30;7,47;18,58;15,66;122,22
13069058;Ortona;Chieti;1;22.101;8,35;15,26;65,84;37,11;14,72;15,68;15,03;171,98
13069060;Palena;Chieti;1;1.216;12,52;;62,17;22,36;24,72;15,66;0,71;138,14
13069062;Palombaro;Chieti;1;946;7,83;10,91;70,44;16,94;0,03;6,80;3,18;116,13
13069063;Pennadomo;Chieti;1;207;14,95;9,79;123,28;28,15;19,38;40,47;3,32;239,34
13069064;Pennapiedimonte;Chieti;1;399;8,29;8,16;74,61;11,06;0,03;86,57;4,35;193,06
13069066;Pizzoferrato;Chieti;1;970;10,69;9,90;90,32;16,95;;25,35;5,53;158,75
13069071;Rapino;Chieti;1;1.162;6,96;9,56;50,79;14,78;8,06;31,82;18,62;140,59
13069072;Ripa Teatina;Chieti;1;3.889;4,33;8,35;39,57;16,44;0,97;15,67;31,68;117,01
13069073;Roccamontepiano;Chieti;1;1.569;6,44;9,90;50,51;11,85;0,84;38,37;26,99;144,90
13069081;San Giovanni Teatino;Chieti;1;14.412;50,78;27,79;55,82;30,06;27,69;10,04;;213,99
13069082;San Martino sulla Marrucina;Chieti;1;842;6,00;12,03;50,06;13,78;30,27;38,36;18,26;168,77
13069083;San Salvo;Chieti;1;19.789;12,77;33,01;64,34;28,36;17,28;11,51;5,46;172,74
13069085;Sant'Eusanio del Sangro;Chieti;1;2.252;8,28;9,15;74,53;19,73;14,55;6,60;1,86;134,71
13069087;Scerni;Chieti;1;2.946;1,64;23,79;66,74;16,25;9,04;12,18;5,49;135,13
13069088;Schiavi di Abruzzo;Chieti;1;641;57,43;45,31;;5,71;17,43;14,84;89,83;230,55
13069089;Taranta Peligna;Chieti;1;291;10,48;9,38;94,29;24,55;0,03;8,16;3,98;150,87
13069091;Torino di Sangro;Chieti;1;2.873;6,10;18,34;54,61;37,23;5,59;8,70;6,18;136,75
13069092;Tornareccio;Chieti;1;1.642;5,26;7,10;59,84;17,23;1,99;14,08;24,61;130,11
13069094;Torrevecchia Teatina;Chieti;1;4.210;6,82;11,33;35,34;16,40;2,18;20,21;26,37;118,64
13069095;Torricella Peligna;Chieti;1;1.116;13,32;9,15;119,88;25,34;5,68;18,65;3,09;195,10
13069096;Treglio;Chieti;1;1.711;5,13;12,70;46,15;31,33;3,05;25,91;12,63;136,89
13069099;Vasto;Chieti;1;40.815;11,06;17,77;60,86;21,79;18,69;18,84;14,02;163,03
13069102;Villa Santa Maria;Chieti;1;1.110;9,02;10,82;81,17;;8,83;36,09;16,61;178,44
13069101;Villamagna;Chieti;1;2.153;7,04;11,48;54,04;16,48;3,40;31,22;28,61;152,27
03013003;Albavilla;Como;1;6.414;9,08;17,19;46,72;9,08;3,20;18,84;8,01;113,31
03013004;Albese con Cassano;Como;1;4.237;7,19;18,84;46,15;9,95;12,40;15,94;11,33;124,66
03013005;Albiolo;Como;1;2.767;8,40;3,96;49,88;17,58;8,64;25,66;8,28;122,39
03013006;Alserio;Como;1;1.373;6,46;16,23;32,84;13,80;9,39;20,81;1,33;100,85
03013253;Alta Valle Intelvi;Como;1;3.156;45,81;28,57;88,28;;13,60;18,64;4,27;199,17
03013007;Alzate Brianza;Como;1;4.825;16,87;3,46;35,84;8,52;8,10;34,86;14,49;122,13
03013009;Anzano del Parco;Como;1;1.697;9,10;16,43;60,69;2,55;1,08;49,63;2,19;141,67
03013010;Appiano Gentile;Como;1;7.723;6,72;22,71;30,29;11,75;8,15;29,53;5,40;114,54
03013011;Argegno;Como;1;676;22,66;15,44;65,92;23,04;32,17;54,81;7,99;222,03
03013012;Arosio;Como;1;5.132;6,72;21,69;30,99;8,54;14,85;18,04;9,15;111,01
03013013;Asso;Como;1;3.496;11,29;23,45;36,88;10,44;8,42;13,30;;103,79
03013015;Barni;Como;1;588;13,62;23,91;27,25;1,00;24,94;20,59;2,25;113,56
03013250;Bellagio;Como;1;3.586;55,17;81,13;33,36;9,57;37,08;10,20;;226,52
03013021;Bene Lario;Como;1;341;9,13;28,91;13,94;32,82;10,45;30,90;0,19;126,35
03013022;Beregazzo con Figliaro;Como;1;2.825;9,29;12,42;30,25;19,02;2,24;15,31;5,45;93,98
03013023;Binago;Como;1;4.847;7,92;9,48;33,58;10,28;13,99;15,68;10,07;101,00
03013024;Bizzarone;Como;1;1.778;10,04;16,76;42,48;26,77;3,37;11,29;10,04;128,31
03013025;Blessagno;Como;1;304;19,55;;73,31;;;23,55;39,87;156,28
03013028;Bregnano;Como;1;6.452;6,03;8,69;30,39;17,37;5,90;12,01;7,09;87,48
03013029;Brenna;Como;1;2.204;34,33;17,78;33,26;2,19;1,10;35,00;6,05;129,71
03013032;Brunate;Como;1;1.608;14,33;13,31;75,72;7,54;56,15;49,83;24,42;247,01
03013034;Bulgarograsso;Como;1;4.007;8,60;14,15;27,75;14,39;3,12;22,41;0,51;90,92
03013035;Cabiate;Como;1;7.338;4,28;0,86;25,06;32,97;16,24;33,74;15,26;129,71
03013036;Cadorago;Como;1;7.939;4,85;6,59;35,43;17,38;3,56;17,13;3,32;88,25
03013041;Cantu;Como;1;40.023;8,03;0,04;30,07;31,86;17,72;19,42;2,65;109,79
03013042;Canzo;Como;1;5.127;10,14;31,12;24,01;23,86;6,60;9,33;3,67;108,72
03013043;Capiago Intimiano;Como;1;5.439;6,11;12,67;47,42;8,71;12,17;20,64;9,43;117,24
03013044;Carate Urio;Como;1;1.115;13,34;;70,15;4,60;39,95;55,55;17,22;200,81
03013045;Carbonate;Como;1;2.928;10,43;12,49;38,44;16,27;19,06;21,33;3,29;121,31
03013046;Carimate;Como;1;4.414;9,15;9,45;35,46;34,69;16,59;17,69;4,68;128,42
03013048;Carugo;Como;1;6.612;5,14;15,88;24,66;7,35;9,11;20,71;7,20;94,28
03013053;Casnate con Bernate;Como;1;5.044;12,81;20,71;33,60;11,41;7,46;21,55;1,79;109,33
03013055;Cassina Rizzardi;Como;1;3.291;7,24;13,40;24,38;19,88;12,27;16,71;57,34;151,22
03013058;Castelmarte;Como;1;1.257;21,09;42,68;22,67;36,72;;24,13;;147,29
03013059;Castelnuovo Bozzente;Como;1;915;7,93;9,81;46,88;5,95;6,06;6,39;5,90;88,92
03013062;Cavargna;Como;1;170;15,01;42,88;26,62;24,09;40,29;42,86;0,32;192,08
03013254;Centro Valle Intelvi;Como;1;3.750;27,47;;76,63;;8,21;16,33;22,93;151,56
03013063;Cerano d'Intelvi;Como;1;592;20,63;;77,37;;34,07;58,09;1,61;195,15
03013064;Cermenate;Como;1;9.411;10,66;13,09;66,11;39,30;2,72;9,94;18,19;160,00
03013065;Cernobbio;Como;1;6.331;7,94;;35,60;38,05;44,38;27,07;13,08;166,12
03013068;Cirimido;Como;1;2.165;18,30;4,19;26,07;20,39;1,89;8,97;3,88;83,69
03013071;Claino con Osteno;Como;1;544;21,25;39,29;41,39;32,08;3,94;42,08;12,72;199,18
03013074;Colonno;Como;1;434;45,20;9,24;46,95;17,62;20,97;52,53;7,04;199,55
03013251;Colverde;Como;1;5.521;11,54;8,70;36,23;19,07;;50,07;1,54;127,15
03013075;Como;Como;1;83.799;13,63;;46,91;29,26;32,71;17,91;25,47;165,87
03013077;Corrido;Como;1;848;34,35;28,52;16,60;15,80;10,45;22,36;7,47;135,56
03013083;Cremia;Como;1;697;7,91;;21,81;12,21;28,58;114,10;0,49;192,33
03013084;Cucciago;Como;1;3.417;10,70;13,53;34,35;33,05;4,53;14,72;21,89;132,76
03013085;Cusino;Como;1;232;16,50;33,68;21,98;14,95;56,63;72,15;0,16;216,04
03013087;Dizzasco;Como;1;643;19,91;;69,70;;24,84;97,13;29,86;241,44
03013089;Domaso;Como;1;1.412;11,84;66,21;31,53;16,80;16,07;52,54;0,61;195,61
03013090;Dongo;Como;1;3.172;31,43;7,21;15,12;11,90;5,74;24,18;3,46;99,05
03013092;Dosso del Liro;Como;1;237;52,60;;6,12;6,58;0,64;16,11;;82,05
03013095;Erba;Como;1;16.238;2,96;23,94;49,25;9,84;19,18;12,09;12,43;132,48
03013097;Eupilio;Como;1;2.543;16,67;37,97;58,47;13,57;;2,80;;129,48
